Filename,Class,Width,Height,Size (kB)
0256a0b8-8e64-4b45-925d-7c2e1ad7ef1b.jpg,Gastroesophageal_junction_normal z-line,1920,1072,399.292
0d30567b-828f-4827-96ce-8b0d37fb3eac.jpg,Gastroesophageal_junction_normal z-line,768,576,122.599
474908bd-f56c-4458-b56f-1d8bfc82c9d0.jpg,Gastroesophageal_junction_normal z-line,768,576,140.175
1a01e28c-b988-4c93-aff1-66efffe62c02.jpg,Gastroesophageal_junction_normal z-line,1280,1024,390.489
0fe18f54-280a-4133-b6cf-d58e7794977e.jpg,Gastroesophageal_junction_normal z-line,1280,1024,385.543
0df4bd54-15eb-46cb-804f-7d07e50001ae.jpg,Gastroesophageal_junction_normal z-line,1280,1024,318.852
21bef6d1-e610-4131-a03f-2e2132756e30.jpg,Gastroesophageal_junction_normal z-line,768,576,127.076
0ab6b0bb-551a-40f5-b569-979771122b85.jpg,Gastroesophageal_junction_normal z-line,768,576,118.911
04ddf29d-0c9b-4422-968e-6a6be8dc80b8.jpg,Gastroesophageal_junction_normal z-line,1280,1024,335.972
04e98bf6-c38f-4595-b19f-6d1c952f8575.jpg,Gastroesophageal_junction_normal z-line,1280,1024,373.972
1be8a954-c85b-4e52-93fc-b9ce7cbdf440.jpg,Gastroesophageal_junction_normal z-line,1920,1072,475.937
1c37e2a1-2e79-43b2-a8c4-6d8bddb5f118.jpg,Gastroesophageal_junction_normal z-line,768,576,152.85
1a4ec12a-c84e-403e-9f2c-677348320792.jpg,Gastroesophageal_junction_normal z-line,1280,1024,417.755
0ddd31ef-27f9-4118-9516-4a9c868ffb9f.jpg,Gastroesophageal_junction_normal z-line,1920,1072,360.849
0fbfd8c5-6310-435e-841e-9ea0ccd279b4.jpg,Gastroesophageal_junction_normal z-line,768,576,172.039
0e2d3d85-16a4-4c8d-b3d6-458a73b6bda2.jpg,Gastroesophageal_junction_normal z-line,1280,1024,349.846
0ea5fc95-1b53-466c-9fcc-e0a79fd6aa14.jpg,Gastroesophageal_junction_normal z-line,768,576,104.501
36709467-5f64-4a62-aa5d-93e5c06a20c6.jpg,Gastroesophageal_junction_normal z-line,768,576,163.349
0102f6d9-5735-4184-a486-e336613e5cef.jpg,Gastroesophageal_junction_normal z-line,768,576,118.064
0c5fbc54-7447-44a6-8523-dbcc3247b019.jpg,Gastroesophageal_junction_normal z-line,1280,1024,615.317
0ae41ead-5577-4c19-a93a-35d2acdf1596.jpg,Gastroesophageal_junction_normal z-line,768,576,124.766
33475634-a961-4a0d-a17c-a538fdd1574c.jpg,Gastroesophageal_junction_normal z-line,768,576,197.459
0a1508d6-83c0-43b0-9651-5539dd39cb54.jpg,Gastroesophageal_junction_normal z-line,1920,1072,395.008
09ea311a-872c-4531-b466-b29cd6341926.jpg,Gastroesophageal_junction_normal z-line,768,576,135.131
1bf5768e-6a27-4e92-8851-d345cd552952.jpg,Gastroesophageal_junction_normal z-line,768,576,126.81
1f8dcd19-4619-4bb3-ba4e-8524dd1140a6.jpg,Gastroesophageal_junction_normal z-line,1280,1024,420.115
1fb0e5d3-5143-4765-a2e0-1bd5718b0187.jpg,Gastroesophageal_junction_normal z-line,768,576,192.153
03a2492f-aeef-460a-8d7c-f9a7f2af2469.jpg,Gastroesophageal_junction_normal z-line,768,576,116.846
09c42d59-afe9-42fc-8e75-a585a84541fa.jpg,Gastroesophageal_junction_normal z-line,768,576,146.783
0dcea91b-b937-4acf-8ff1-b59236cdec8f.jpg,Gastroesophageal_junction_normal z-line,768,576,110.076
1c7a1a06-428f-4520-b59c-cabfe3acda3d.jpg,Gastroesophageal_junction_normal z-line,768,576,148.844
58c4bf46-eeff-451c-b44c-23ffbdbb50a2.jpg,Gastroesophageal_junction_normal z-line,768,576,162.878
0fa55077-f111-44de-bc7b-d9c123f8c6e9.jpg,Gastroesophageal_junction_normal z-line,768,576,106.924
0b8abaf5-e80b-4fda-be3f-d4d8e077bae3.jpg,Gastroesophageal_junction_normal z-line,1920,1072,364.932
2aeccea3-ab86-4750-bad3-1e84ee4ed167.jpg,Gastroesophageal_junction_normal z-line,768,576,196.628
1a0d7d05-4434-4f6e-be2d-bc66fe564f35.jpg,Gastroesophageal_junction_normal z-line,768,576,160.784
1ae85674-000f-4f5a-9877-1e3d7b7fda78.jpg,Gastroesophageal_junction_normal z-line,1920,1072,369.733
09fff86b-f6ab-4b7f-b8e4-dd674c6f7893.jpg,Gastroesophageal_junction_normal z-line,768,576,134.435
06d38acc-e8fa-4440-b65a-934a731dc9db.jpg,Gastroesophageal_junction_normal z-line,768,576,110.782
1e207194-24c5-4fb7-bc3e-e58857bd7c1d.jpg,Gastroesophageal_junction_normal z-line,768,576,205.918
01ad5d6a-7c1c-41c3-b536-2fde17ab57e4.jpg,Gastroesophageal_junction_normal z-line,1280,1024,304.898
0c2a835e-9a80-46f5-8b98-d23b857699ae.jpg,Gastroesophageal_junction_normal z-line,768,576,145.731
2f14deda-29b7-4aa5-91fb-b73332c37ac3.jpg,Gastroesophageal_junction_normal z-line,768,576,124.988
0fc084c5-2750-43ae-954c-ce8f3a39119c.jpg,Gastroesophageal_junction_normal z-line,768,576,129.872
19c5024b-5450-43d8-af96-29748975ee8b.jpg,Gastroesophageal_junction_normal z-line,768,576,118.16
1bc6344f-019f-4f45-be10-615365b9c928.jpg,Gastroesophageal_junction_normal z-line,720,576,141.045
1d323193-780a-4617-9ac0-e3260c8e7ae0.jpg,Gastroesophageal_junction_normal z-line,1280,1024,599.69
26704631-9405-4384-b53a-8ff13cdb883f.jpg,Gastroesophageal_junction_normal z-line,768,576,117.752
01fec3f9-3593-438e-bb9e-8c492cc0c34d.jpg,Gastroesophageal_junction_normal z-line,768,576,153.396
0f9376c8-4dd6-400d-8a15-db61a7190b40.jpg,Gastroesophageal_junction_normal z-line,1920,1072,355.677
0dfc58a9-9635-4db7-8585-f2d7d21f43f9.jpg,Gastroesophageal_junction_normal z-line,1280,1024,331.785
338a4f72-5abe-46c2-bc77-12577cc4e3e5.jpg,Gastroesophageal_junction_normal z-line,768,576,150.893
04b83c36-9b62-453a-9e30-7923f0fd557a.jpg,Gastroesophageal_junction_normal z-line,768,576,87.73
07fca870-bf13-4250-aed8-12af06530a2a.jpg,Gastroesophageal_junction_normal z-line,1280,1024,310.873
10b20127-653a-4cde-accb-f0ea65a3609a.jpg,Gastroesophageal_junction_normal z-line,768,576,117.586
0b119c0f-12c7-4cd3-a7ca-d105e712f6db.jpg,Gastroesophageal_junction_normal z-line,768,576,128.995
0bf5c525-2bce-41ed-a570-14c8c901e5af.jpg,Gastroesophageal_junction_normal z-line,720,576,160.156
0acfab7b-e091-42ae-a674-5d61607c208a.jpg,Gastroesophageal_junction_normal z-line,768,576,141.242
06cf5150-0657-40ed-ab6d-581bd8c42c1c.jpg,Gastroesophageal_junction_normal z-line,768,576,120.162
0c5efedd-49ba-4f9b-b880-27743ea794a5.jpg,Gastroesophageal_junction_normal z-line,768,576,105.015
003e68c9-7dc8-4efb-a7ed-d20cb48593eb.jpg,Gastroesophageal_junction_normal z-line,1920,1072,342.411
1c17e7c2-f0a7-4d5e-8aec-83ece6fe64d9.jpg,Gastroesophageal_junction_normal z-line,1920,1072,474.599
08b9c3a0-920a-4067-9d01-8a7e5ee3b0af.jpg,Gastroesophageal_junction_normal z-line,768,576,140.234
8ff27ac5-9ac7-459c-9e21-226d7369d844.jpg,Gastroesophageal_junction_normal z-line,768,576,179.177
09b0971f-8926-4e2e-9e52-9b876e5ec4ad.jpg,Gastroesophageal_junction_normal z-line,768,576,135.581
02fa1aef-9fc4-400a-b5c0-fdf8610de506.jpg,Gastroesophageal_junction_normal z-line,768,576,117.225
050ff647-1ac2-41a2-a4c4-8c76f74d3e12.jpg,Gastroesophageal_junction_normal z-line,768,576,125.701
26ccf29d-b5e6-4e39-9678-740a66d8970d.jpg,Gastroesophageal_junction_normal z-line,768,576,165.409
1a247014-8081-4022-bd74-08bd25ee28f5.jpg,Gastroesophageal_junction_normal z-line,1280,1024,403.75
01497de3-4b99-4d27-8061-4397bc645b74.jpg,Gastroesophageal_junction_normal z-line,768,576,140.518
19d4594e-195d-4c46-b708-52b1dbaf709b.jpg,Gastroesophageal_junction_normal z-line,768,576,152.225
0d2b0c8c-48a6-4703-aeda-c91a45f187ef.jpg,Gastroesophageal_junction_normal z-line,1280,1024,331.083
10213ade-51ae-43e2-ba8f-13cab363da67.jpg,Gastroesophageal_junction_normal z-line,768,576,118.324
0f6eb5d4-8a86-423c-a048-8603f2e223d5.jpg,Gastroesophageal_junction_normal z-line,1920,1072,344.519
0b2c0483-b670-4bac-9fd3-09f258222675.jpg,Gastroesophageal_junction_normal z-line,1280,1024,323.583
28bffc91-0996-4493-90c9-bc4d2a74b6f5.jpg,Gastroesophageal_junction_normal z-line,768,576,207.219
0e72b41f-19ad-4533-b78f-a437806d73c2.jpg,Gastroesophageal_junction_normal z-line,768,576,148.694
0ccaa878-e19a-4daa-a3ff-956a0c583103.jpg,Gastroesophageal_junction_normal z-line,768,576,182.206
7b3d2c0e-8c25-4b46-94af-016bfa498655.jpg,Gastroesophageal_junction_normal z-line,768,576,172.99
0de9f998-e1cf-4953-819b-08c232d39865.jpg,Gastroesophageal_junction_normal z-line,1280,1024,457.625
0ccaa7bf-6d74-4126-acf3-e612c74a37af.jpg,Gastroesophageal_junction_normal z-line,1280,1024,378.913
0fdacdf5-801f-4e2b-bf37-874dd3955d9f.jpg,Gastroesophageal_junction_normal z-line,768,576,124.025
0b1ae976-fc2d-4d07-8711-f699aa31c735.jpg,Gastroesophageal_junction_normal z-line,768,576,224.981
0f3bb6df-56c9-4645-a43e-7fea567ca519.jpg,Gastroesophageal_junction_normal z-line,1280,1024,516.741
215368f1-3553-4dec-99f0-08b3f03b03d5.jpg,Gastroesophageal_junction_normal z-line,768,576,168.987
0c5fcdb2-79ee-4c2c-bfd3-10b243894c15.jpg,Gastroesophageal_junction_normal z-line,1920,1072,324.375
137f6895-3e8a-4598-a641-dda84c328bcf.jpg,Gastroesophageal_junction_normal z-line,768,576,125.752
0b364aef-04f3-403f-9172-e15ef11a5d2f.jpg,Gastroesophageal_junction_normal z-line,768,576,120.084
1fcf8d4e-d55b-4396-bbcc-21176be16fbd.jpg,Gastroesophageal_junction_normal z-line,768,576,143.886
0ff84a12-287e-4ea0-b756-1fd8c78c429e.jpg,Gastroesophageal_junction_normal z-line,1280,1024,297.319
1e2b5ee5-a0ec-4b56-9aab-4fb4399a3344.jpg,Gastroesophageal_junction_normal z-line,768,576,187.191
0f5b3174-d84e-4fec-9826-e4bc55248276.jpg,Gastroesophageal_junction_normal z-line,768,576,105.094
069c38a3-de9e-4a8c-b2f7-7bacbbdb38b3.jpg,Gastroesophageal_junction_normal z-line,768,576,120.997
0e2795a4-0962-494d-ae7d-846814364081.jpg,Gastroesophageal_junction_normal z-line,1280,1024,376.851
02acec0e-bd70-4ceb-a946-845635165537.jpg,Gastroesophageal_junction_normal z-line,1280,1024,269.304
06de3b94-dcaf-44d7-bcf4-116db74e15be.jpg,Gastroesophageal_junction_normal z-line,768,576,130.391
1ae6eece-2bdc-42cb-b1ad-904e97f665b8.jpg,Gastroesophageal_junction_normal z-line,1920,1072,359.64
0a761c16-ad3f-4d2e-bcf4-ed15721bcf91.jpg,Gastroesophageal_junction_normal z-line,768,576,157.133
03b7b1eb-2e71-447d-bc05-2f4d29e9aec7.jpg,Gastroesophageal_junction_normal z-line,1280,1024,255.157
09a4cd2a-018e-4c6e-8c4f-a383426c2c2e.jpg,Gastroesophageal_junction_normal z-line,768,576,111.321
06ec32e0-75ad-436e-9f9a-5cf86699edc7.jpg,Gastroesophageal_junction_normal z-line,1280,1024,319.247
05de775c-beb5-43df-88aa-86eaf965bd53.jpg,Gastroesophageal_junction_normal z-line,1920,1072,369.571
0f716cb3-27df-423d-bbb3-eaaf5ec75208.jpg,Gastroesophageal_junction_normal z-line,1280,1024,447.732
0f0aa31c-3ead-45c3-b647-4bbb8269e87a.jpg,Gastroesophageal_junction_normal z-line,1280,1024,287.914
39109555-9b6f-4d10-9faa-14951b826277.jpg,Gastroesophageal_junction_normal z-line,1280,1024,712.296
0c723299-74a1-45f4-90ba-7d20f5898d70.jpg,Gastroesophageal_junction_normal z-line,1920,1072,394.64
0a819cb0-21e6-4586-8b23-2053e78d6692.jpg,Gastroesophageal_junction_normal z-line,1280,1024,354.799
02c9e90f-5ceb-4fe4-a296-0838b7eb82fe.jpg,Gastroesophageal_junction_normal z-line,768,576,153.303
0e7523aa-1a03-4843-a438-eb7f55787d68.jpg,Gastroesophageal_junction_normal z-line,1280,1024,345.855
010e6a96-ea41-4f1e-bced-1e784ce411ea.jpg,Gastroesophageal_junction_normal z-line,1920,1072,337.971
1815f414-9956-49e9-a6a5-20d095015f03.jpg,Gastroesophageal_junction_normal z-line,768,576,111.675
06064918-8058-402e-8a48-388e5c0a552c.jpg,Gastroesophageal_junction_normal z-line,1280,1024,365.596
03e44b9e-4a29-43b4-82b4-b546387b5b75.jpg,Gastroesophageal_junction_normal z-line,1280,1024,302.004
17c4167a-87e5-42dc-996a-40559884f51e.jpg,Gastroesophageal_junction_normal z-line,768,576,163.354
0c38beda-0fe7-45de-9158-b020b877d4fb.jpg,Gastroesophageal_junction_normal z-line,768,576,150.652
0ca737bf-bf86-4732-8077-12081c643362.jpg,Gastroesophageal_junction_normal z-line,1920,1072,429.637
0d14b7df-0a66-4637-997b-e53980b6ac8e.jpg,Gastroesophageal_junction_normal z-line,768,576,94.717
0eb2a6bf-fd1f-4246-9cb2-120154886d7a.jpg,Gastroesophageal_junction_normal z-line,1920,1072,351.859
13aa1d75-0ce0-4791-bd27-61f005eafb87.jpg,Gastroesophageal_junction_normal z-line,768,576,114.643
39518162-48a2-407a-9782-ed47815ab8d4.jpg,Gastroesophageal_junction_normal z-line,768,576,181.901
07caaa2a-315d-474e-814c-9fea4ab45611.jpg,Gastroesophageal_junction_normal z-line,768,576,144.833
02a7a210-f047-4852-94f9-b0d844a131d7.jpg,Gastroesophageal_junction_normal z-line,1920,1072,360.711
037b9e2e-c791-4f90-9333-f53fc8a29b04.jpg,Gastroesophageal_junction_normal z-line,768,576,139.474
0b91877b-ee9d-4f92-899b-85f0adea6657.jpg,Gastroesophageal_junction_normal z-line,1920,1072,372.256
1a563223-0a47-4845-9151-e3cb88836cf2.jpg,Gastroesophageal_junction_normal z-line,768,576,102.022
3824062d-209c-4aec-9cdb-13b95854009c.jpg,Gastroesophageal_junction_normal z-line,768,576,163.797
0b833da5-f32a-452f-9b88-34a66fc1bd0e.jpg,Gastroesophageal_junction_normal z-line,768,576,167.153
0ebc69a4-7ea2-4fb3-bf79-ba0bbca62588.jpg,Gastroesophageal_junction_normal z-line,768,576,135.154
0e1b686b-478a-4350-97f2-8cd4f0dcc060.jpg,Gastroesophageal_junction_normal z-line,1280,1024,390.528
2be82140-bd89-4c07-97d8-d27b242b5642.jpg,Gastroesophageal_junction_normal z-line,768,576,187.007
0f80893d-8c8c-4834-8f21-6b9c6902885f.jpg,Gastroesophageal_junction_normal z-line,1280,1024,307.621
0c302545-68b5-400e-8dbb-831b76efabbe.jpg,Gastroesophageal_junction_normal z-line,768,576,131.721
0ea382ba-552f-4787-94fa-9c532565bec7.jpg,Gastroesophageal_junction_normal z-line,1280,1024,326.01
0cf30c4a-85df-4ca6-a8ba-10b6c5018d5f.jpg,Gastroesophageal_junction_normal z-line,1920,1072,311.4
0e9030fc-9eb6-4774-9c92-ad50cbb40628.jpg,Gastroesophageal_junction_normal z-line,1280,1024,274.875
3251a462-66bb-4436-a255-7553f6c7d633.jpg,Gastroesophageal_junction_normal z-line,768,576,166.859
30b61d40-e861-4fd7-9709-3f582881886c.jpg,Gastroesophageal_junction_normal z-line,1280,1024,708.599
06d537e2-00fc-43ba-8240-016aa90331ef.jpg,Gastroesophageal_junction_normal z-line,768,576,170.413
1b7f5845-9159-4db1-9470-3218c0c901fe.jpg,Gastroesophageal_junction_normal z-line,768,576,135.69
0c7d74df-73a2-4d4f-800d-8ffb0f5f9990.jpg,Gastroesophageal_junction_normal z-line,768,576,142.237
0a93fb19-463a-4412-881b-7d68964fdac0.jpg,Gastroesophageal_junction_normal z-line,1280,1024,491.514
023f98aa-697c-47c3-a770-d77484ee424c.jpg,Gastroesophageal_junction_normal z-line,768,576,114.912
0e874c56-9947-4f6f-ae5a-e60d4d20e9e3.jpg,Gastroesophageal_junction_normal z-line,1280,1024,409.958
0cbb41df-885f-4ec8-aec2-a2ed5a74d971.jpg,Gastroesophageal_junction_normal z-line,1280,1024,446.879
35470743-dbae-4f0d-8fa2-a731ae3a4ed5.jpg,Gastroesophageal_junction_normal z-line,768,576,150.973
05b9c2ca-83ac-41d0-859a-eff796ca42da.jpg,Gastroesophageal_junction_normal z-line,768,576,105.197
0e244627-3b86-4a38-bc10-292bcae75172.jpg,Gastroesophageal_junction_normal z-line,1280,1024,296.26
01b7df15-d293-4dbd-ac1b-0a9770482a2e.jpg,Gastroesophageal_junction_normal z-line,1280,1024,298.107
05a81dd9-2cd2-494e-8f3f-673cfed91e2d.jpg,Gastroesophageal_junction_normal z-line,768,576,149.988
0f8975d2-01d9-4e1c-8959-37bffab685ad.jpg,Gastroesophageal_junction_normal z-line,1920,1072,325.114
1c0017d7-f9e8-4c07-b5b4-1c7adeda7900.jpg,Gastroesophageal_junction_normal z-line,768,576,119.791
08e2c502-2f5a-4faf-a2ae-9fa70d1fd968.jpg,Gastroesophageal_junction_normal z-line,768,576,118.178
0c1487e6-982d-41cd-8b8a-d57188a49fad.jpg,Gastroesophageal_junction_normal z-line,768,576,101.029
35162683-e1a4-488f-bb04-1323a1e94e9a.jpg,Gastroesophageal_junction_normal z-line,768,576,145.432
05d59270-ef48-42b2-bb42-cc2f27c02cd4.jpg,Gastroesophageal_junction_normal z-line,1280,1024,299.724
372c89d2-15a9-47f5-afe8-571d3e434f17.jpg,Gastroesophageal_junction_normal z-line,768,576,157.431
03cd73c3-74e8-4439-87a4-00951355abf3.jpg,Gastroesophageal_junction_normal z-line,1280,1024,282.931
0bbcdb12-988a-46ae-abcf-462caf6f5eee.jpg,Gastroesophageal_junction_normal z-line,768,576,166.479
0631213d-83e5-4f2a-b9f5-4bcd4a50fb60.jpg,Gastroesophageal_junction_normal z-line,768,576,132.46
0dbdd6be-6156-42ce-a018-043646ac7357.jpg,Gastroesophageal_junction_normal z-line,1920,1072,322.09
0d2f420e-33b9-4f84-aa30-abf77b78a69b.jpg,Gastroesophageal_junction_normal z-line,768,576,132.988
035fe712-ad53-4f80-a586-5d839b3c0512.jpg,Gastroesophageal_junction_normal z-line,768,576,116.876
0cc2e783-9f55-4905-b97f-ad7ae368167d.jpg,Gastroesophageal_junction_normal z-line,1280,1024,326.369
18643d64-dd0e-47e1-8b77-4eff904184ed.jpg,Gastroesophageal_junction_normal z-line,768,576,127.552
12526519-80f9-4449-9676-8932d34324f4.jpg,Gastroesophageal_junction_normal z-line,768,576,122.262
08d75b96-3a1b-4106-a131-e673a3d47eea.jpg,Gastroesophageal_junction_normal z-line,768,576,103.758
05b2e4e0-97c7-4644-96aa-81d32cb45537.jpg,Gastroesophageal_junction_normal z-line,768,576,160.885
0bdf2ca4-b0e5-4606-b7ba-2d4801f64ebe.jpg,Gastroesophageal_junction_normal z-line,1920,1072,303.051
02d81ccf-160d-4782-adb7-fb8583209b76.jpg,Gastroesophageal_junction_normal z-line,768,576,155.495
1f23896b-544d-485e-8490-512f111607c1.jpg,Gastroesophageal_junction_normal z-line,1280,1024,771.213
0664ad24-7de4-4d9b-8d7f-e199edbe0ae2.jpg,Gastroesophageal_junction_normal z-line,768,576,133.118
091cccab-c4d0-4c60-84eb-f36a4986a0b7.jpg,Gastroesophageal_junction_normal z-line,768,576,138.055
04dfb9db-4c95-4e0a-92e3-d2d675fb74ec.jpg,Gastroesophageal_junction_normal z-line,768,576,165.422
011d8388-902e-4b58-b337-e19606ae80b0.jpg,Gastroesophageal_junction_normal z-line,1920,1072,358.257
35d6fedf-b96c-449e-b505-7d4f00570a79.jpg,Gastroesophageal_junction_normal z-line,768,576,133.788
0acb483f-08b6-40fe-8a74-114485890df1.jpg,Gastroesophageal_junction_normal z-line,768,576,139.508
0d540be1-a0cb-4b8f-b4cc-7713ef3c2089.jpg,Gastroesophageal_junction_normal z-line,768,576,145.218
0d28ba60-c55f-4093-af28-2f73489e1a9a.jpg,Gastroesophageal_junction_normal z-line,720,576,108.506
01f2fc81-e399-45f6-9461-e3804bb0d228.jpg,Gastroesophageal_junction_normal z-line,768,576,162.704
1c46cad8-7bd4-4ba6-a043-1f0be5b9d2e7.jpg,Gastroesophageal_junction_normal z-line,1280,1024,559.871
3290696f-e68b-4f41-b686-10422ac9305b.jpg,Gastroesophageal_junction_normal z-line,768,576,103.978
0c40e34f-844f-475e-88d1-0883e56560fe.jpg,Gastroesophageal_junction_normal z-line,1280,1024,277.576
167bc1a2-962c-4b60-b5cf-7dff02610338.jpg,Gastroesophageal_junction_normal z-line,768,576,106.968
1764cbd6-3508-4e4f-ba09-9994aa79331f.jpg,Gastroesophageal_junction_normal z-line,768,576,94.042
0aa62848-ceb5-484b-a6b4-420849e8a988.jpg,Gastroesophageal_junction_normal z-line,768,576,122.708
045893af-a26c-415e-a64d-b1c4d5d6fe7a.jpg,Gastroesophageal_junction_normal z-line,1280,1024,422.312
0a1d0b4b-518e-4dc4-997c-aadff67dc7e2.jpg,Gastroesophageal_junction_normal z-line,1280,1024,425.124
0a079463-3c32-41b1-86ed-d985ea038c7b.jpg,Gastroesophageal_junction_normal z-line,1280,1024,392.038
04de2c8f-2f1a-4a9b-8807-8198f835a517.jpg,Gastroesophageal_junction_normal z-line,1280,1024,382.934
1e7622be-fabf-47ea-aebd-d90fbf815ed0.jpg,Gastroesophageal_junction_normal z-line,768,576,209.504
0fcc8d07-4947-4ffb-b37a-d0b1f403d158.jpg,Gastroesophageal_junction_normal z-line,768,576,133.512
010d800e-2c95-48e6-855f-7edf4b1a493e.jpg,Gastroesophageal_junction_normal z-line,768,576,115.129
16b20a6b-b8fb-4dd1-9c93-0ed717ec4252.jpg,Gastroesophageal_junction_normal z-line,768,576,111.397
06b05882-fe35-49ce-98da-74574f20326c.jpg,Gastroesophageal_junction_normal z-line,1280,1024,391.143
069015cb-8ca5-42b9-b746-9a33d5792fa7.jpg,Gastroesophageal_junction_normal z-line,768,576,118.899
0f6b9247-1e89-4507-86dc-9b07183123aa.jpg,Gastroesophageal_junction_normal z-line,768,576,165.07
09b17cbc-2d9a-4bea-8846-ab993ac23c49.jpg,Gastroesophageal_junction_normal z-line,768,576,123.359
068cc7c5-9a8d-4762-a233-69ccbfe00966.jpg,Gastroesophageal_junction_normal z-line,768,576,114.983
1a47bece-4938-40b9-a0cf-5b46b3513d84.jpg,Gastroesophageal_junction_normal z-line,768,576,173.617
06eb1741-c2af-498f-b22a-ed1d8b67c3a9.jpg,Gastroesophageal_junction_normal z-line,768,576,100.318
002ff452-4b88-4945-9a6b-57b26d022a9d.jpg,Gastroesophageal_junction_normal z-line,1280,1024,294.744
0ae70889-cded-4b7a-8c88-8c323d94e752.jpg,Gastroesophageal_junction_normal z-line,768,576,132.169
21218f42-0c29-4f89-9bc9-3ca26ff45739.jpg,Gastroesophageal_junction_normal z-line,768,576,196.834
00f12017-15f2-4729-ac0f-2b4304c80dd6.jpg,Gastroesophageal_junction_normal z-line,768,576,153.732
0f0c5ee8-7ea2-4083-9ca5-6b6d23fcfa4b.jpg,Gastroesophageal_junction_normal z-line,768,576,156.169
0e21783e-5a33-4fcb-aff6-f6d78ac7465b.jpg,Gastroesophageal_junction_normal z-line,1920,1072,377.627
2f9fb396-ef42-46af-9bb2-28f737cc61d7.jpg,Gastroesophageal_junction_normal z-line,768,576,118.729
07463135-84e2-411e-b350-38b18241c4a9.jpg,Gastroesophageal_junction_normal z-line,768,576,131.319
06e92f27-1bc5-46b8-81db-7963a500415a.jpg,Gastroesophageal_junction_normal z-line,1280,1024,320.676
02759706-b785-4a02-95a5-01eb30511848.jpg,Gastroesophageal_junction_normal z-line,768,576,122.617
63031338-0898-4c44-882d-d62e1e33d76d.jpg,Gastroesophageal_junction_normal z-line,768,576,205.236
0010b41d-af0b-421e-bd0a-5161d4a373b3.jpg,Gastroesophageal_junction_normal z-line,768,576,110.832
01b2f57a-babc-4a75-a409-67a278ace6e2.jpg,Gastroesophageal_junction_normal z-line,1280,1024,473.112
002170e4-4eae-49c1-ab0b-2faee828fe9a.jpg,Gastroesophageal_junction_normal z-line,1280,1024,467.828
070cc144-7df2-414a-9bbc-268243d87b75.jpg,Gastroesophageal_junction_normal z-line,768,576,145.804
00b1efb9-9fae-4790-9798-0a40f69fd25f.jpg,Gastroesophageal_junction_normal z-line,1280,1024,373.269
35350173-4c05-45da-bb5c-a4027b16d42e.jpg,Gastroesophageal_junction_normal z-line,768,576,130.917
35d5f965-710b-40e5-821d-97ea41c618af.jpg,Gastroesophageal_junction_normal z-line,768,576,218.02
33848153-5e90-41ba-8a8a-c121b45ed099.jpg,Gastroesophageal_junction_normal z-line,768,576,185.918
10823e7d-d504-48a1-8eb3-0afd6f042a2e.jpg,Gastroesophageal_junction_normal z-line,768,576,109.521
05ec8348-1e55-41f4-8e5e-b612d2568f3f.jpg,Gastroesophageal_junction_normal z-line,1920,1072,351.208
08c58d3d-5378-46ce-adbb-f17912bb9f47.jpg,Gastroesophageal_junction_normal z-line,768,576,150.563
0b1451e9-c6c1-4833-9d2b-112376a748dc.jpg,Gastroesophageal_junction_normal z-line,1280,1024,430.86
23b47ad0-a301-4077-b5d6-4af2ea6ead8d.jpg,Gastroesophageal_junction_normal z-line,768,576,155.455
04ebfc62-b84c-4a95-b315-0d4ceea48734.jpg,Gastroesophageal_junction_normal z-line,720,576,96.39
64529687-4838-4833-ac35-824ab289a72f.jpg,Gastroesophageal_junction_normal z-line,768,576,94.782
223cd408-1a2d-4250-bfca-665fb8604f09.jpg,Gastroesophageal_junction_normal z-line,1280,1024,813.74
02f28c1c-e318-480f-8398-379ad5f80def.jpg,Gastroesophageal_junction_normal z-line,720,576,108.474
0c06402a-3b89-47d5-a065-1d5336b665ab.jpg,Gastroesophageal_junction_normal z-line,768,576,125.119
0ebc4742-1ce1-40eb-b520-6ec91add960d.jpg,Gastroesophageal_junction_normal z-line,768,576,151.515
3250fbb4-cdf0-49e8-8dc8-66067f7e85cd.jpg,Gastroesophageal_junction_normal z-line,768,576,121.968
0da911b1-12d8-4b76-8e9f-4f7706447bb3.jpg,Gastroesophageal_junction_normal z-line,1920,1072,338.16
00ef8bd1-2fe1-4f5b-8f00-bf6ed8aa1f1e.jpg,Gastroesophageal_junction_normal z-line,1280,1024,606.114
06b1cab8-6268-47c3-9ad5-061ec2e82b5f.jpg,Gastroesophageal_junction_normal z-line,768,576,134.167
00e96491-73bd-4fec-9698-5558ab025672.jpg,Gastroesophageal_junction_normal z-line,1920,1072,350.807
0cef0373-75b8-4cb3-a9aa-69b487102473.jpg,Gastroesophageal_junction_normal z-line,1280,1024,244.53
185e14d8-54d8-4712-ac21-61e8a0d94e79.jpg,Gastroesophageal_junction_normal z-line,1280,1024,447.081
35130804-ab89-4e05-b547-2e1f55762fb8.jpg,Gastroesophageal_junction_normal z-line,768,576,139.381
01e07f44-6f43-47b2-ab47-bff35681b04d.jpg,Gastroesophageal_junction_normal z-line,1920,1072,318.436
006d8e3f-fa35-4141-b408-7fbdbce44d39.jpg,Gastroesophageal_junction_normal z-line,1280,1024,295.09
1ac65e69-511b-4e71-add4-e980930bb67c.jpg,Gastroesophageal_junction_normal z-line,1280,1024,471.743
3035051d-5cf2-45b6-bac7-a39b192ea1b5.jpg,Gastroesophageal_junction_normal z-line,768,576,143.461
